,DCP,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P
0,2020-01-02,43832.0,28.3,28.713333,28.114,28.684,28.684,142981500.0,30.9241665
1,2020-01-03,43833.0,29.366667,30.266666,29.128,29.534,29.534,266677500.0,31.58
2,2020-01-06,43836.0,29.364668,30.104,29.333332,30.102667,30.102667,151995010.0,32.11933
3,2020-01-07,43837.0,30.76,31.442,30.224,31.270666,31.270666,268231500.0,32.809334
4,2020-01-08,43838.0,31.58,33.232666,31.215334,32.809334,32.809334,467164500.0,33.93316625
5,2020-01-09,43839.0,33.14,33.253334,31.524668,32.089333,32.089333,426606020.0,34.297333
6,2020-01-10,43840.0,32.11933,32.329334,31.58,31.876667,31.876667,194392500.0,34.378
7,2020-01-13,43843.0,32.9,35.042,32.8,34.990665,34.990665,397764000.0,34.993332
8,2020-01-14,43844.0,36.284,36.494,34.993332,35.861332,35.861332,434943000.0,35.0481665
9,2020-01-15,43845.0,35.317333,35.856,34.452667,34.566666,34.566666,260532000.0,35.90733325
10,2020-01-16,43846.0,32.916668,34.297333,32.811333,34.232666,34.232666,326050500.0,37.273335
11,2020-01-17,43847.0,33.840668,34.378,33.544,34.033333,34.033333,204436500.0,37.61667
12,2020-01-21,43851.0,35.35,36.572,35.227333,36.48,36.48,267052500.0,37.79333
13,2020-01-22,43852.0,38.126,39.63333,37.273335,37.97067,37.97067,470535000.0,37.828667
14,2020-01-23,43853.0,37.61667,38.8,37.04,38.146667,38.146667,294765000.0,37.899334
15,2020-01-24,43854.0,38.042,38.25733,36.95067,37.654667,37.654667,215304000.0,38.5651665
16,2020-01-27,43857.0,36.132668,37.629333,35.952,37.201332,37.201332,204121500.0,42.168
17,2020-01-28,43858.0,37.899334,38.454,37.205334,37.79333,37.79333,176827500.0,43.371334
18,2020-01-29,43859.0,38.379333,39.32,37.828667,38.732666,38.732666,267022500.0,46.940666
19,2020-01-30,43860.0,42.16133,43.392,41.2,42.72067,42.72067,435085500.0,48.98
20,2020-01-31,43861.0,42.666668,43.533333,42.168,43.371334,43.371334,235789500.0,49.930668
21,2020-02-03,43864.0,44.912666,52.409332,44.901333,52.0,52.0,705975000.0,51.418667
22,2020-02-04,43865.0,58.864,64.599335,55.592,59.137333,59.137333,914082000.0,51.252666
23,2020-02-05,43866.0,54.884,56.398666,46.940666,48.98,48.98,726357000.0,51.252666
24,2020-02-06,43867.0,46.66133,53.055332,45.8,49.930668,49.930668,598211970.0,51.411332249999994
25,2020-02-07,43868.0,48.703335,51.316666,48.666668,49.871334,49.871334,255952500.0,51.858
26,2020-02-10,43871.0,53.333332,54.666,50.16,51.418667,51.418667,370337980.0,52.36667
27,2020-02-11,43872.0,51.252666,52.234,50.533333,51.62533,51.62533,175462500.0,53.6
28,2020-02-12,43873.0,51.858,52.65,50.891335,51.152668,51.152668,180337500.0,56.53933225
29,2020-02-13,43874.0,49.456,54.533333,49.0,53.6,53.6,394339500.0,59.7216665
30,2020-02-14,43875.0,52.481335,54.198,52.36667,53.335335,53.335335,235405500.0,59.7216665
31,2020-02-18,43879.0,56.106667,57.333332,55.490665,57.226665,57.226665,245725500.0,59.7216665
32,2020-02-19,43880.0,61.566666,62.985332,60.068,61.16133,61.16133,381345000.0,56.6
33,2020-02-20,43881.0,60.796665,60.8,57.329334,59.960667,59.960667,264523500.0,54.81333
34,2020-02-21,43882.0,60.465332,60.870667,58.696667,60.066666,60.066666,214722000.0,52.166668
35,2020-02-24,43885.0,55.933334,57.566666,54.81333,55.586,55.586,227883010.0,49.318
36,2020-02-25,43886.0,56.6,57.106667,52.466667,53.32733,53.32733,259357500.0,48.666668
37,2020-02-26,43887.0,52.166668,54.22067,51.740665,51.92,51.92,211282500.0,48.315334
38,2020-02-27,43888.0,48.666668,49.318,44.6,45.266666,45.266666,364158020.0,48.315334
39,2020-02-28,43889.0,41.98,46.034668,40.768,44.532665,44.532665,363343500.0,48.315334
40,2020-03-02,43892.0,47.41733,49.579334,45.778,49.57467,49.57467,302925000.0,48.25133
41,2020-03-03,43893.0,53.666668,53.798668,47.740665,49.70067,49.70067,386760000.0,46.412499
42,2020-03-04,43894.0,50.930668,51.101334,48.315334,49.966667,49.966667,225735010.0,43.962
43,2020-03-05,43895.0,48.25133,49.716667,47.871334,48.302666,48.302666,162790500.0,42.3501675
44,2020-03-06,43896.0,46.0,47.13333,45.618,46.898666,46.898666,189943500.0,40.533333
45,2020-03-09,43899.0,40.359333,44.2,40.333332,40.533333,40.533333,256105500.0,39.63333
46,2020-03-10,43900.0,43.962,44.533333,40.533333,43.022,43.022,233916000.0,36.441334
47,2020-03-11,43901.0,42.68,43.572,40.86667,42.282,42.282,199837500.0,31.3
48,2020-03-12,43902.0,38.726,39.63333,36.416668,37.37,37.37,283636500.0,29.334
49,2020-03-13,43903.0,39.666668,40.504665,33.466667,36.441334,36.441334,339604500.0,28.68
50,2020-03-16,43906.0,31.3,32.991333,29.478,29.671333,29.671333,307342500.0,28.509333
51,2020-03-17,43907.0,29.334,31.456667,26.4,28.68,28.68,359919000.0,28.673167250000002
52,2020-03-18,43908.0,25.933332,26.990667,23.367332,24.081333,24.081333,356793000.0,29.47533325
53,2020-03-19,43909.0,24.98,30.133333,23.897333,28.509333,28.509333,452932500.0,32.833167
54,2020-03-20,43910.0,29.213333,31.8,28.386,28.502,28.502,424282500.0,34.074
55,2020-03-23,43913.0,28.906668,29.466667,27.366667,28.952667,28.952667,246817500.0,34.15
56,2020-03-24,43914.0,31.82,34.246,31.6,33.666668,33.666668,343428000.0,34.4201665
57,2020-03-25,43915.0,36.35,37.13333,34.074,35.95,35.95,318340500.0,34.017334
58,2020-03-26,43916.0,36.49267,37.333332,34.15,35.210667,35.210667,260710500.0,33.475334
59,2020-03-27,43917.0,33.666668,35.053333,32.935333,34.29067,34.29067,215660990.0,33.13333
60,2020-03-30,43920.0,34.017334,34.443333,32.74867,33.475334,33.475334,179971500.0,33.197334
61,2020-03-31,43921.0,33.416668,36.197334,33.13333,34.933334,34.933334,266572500.0,33.6
62,2020-04-01,43922.0,33.6,34.263332,31.673332,32.104,32.104,200298000.0,34.366
63,2020-04-02,43923.0,32.06867,32.95067,29.76,30.298,30.298,297876000.0,36.333332
64,2020-04-03,43924.0,33.966667,34.366,31.226,32.000668,32.000668,338431500.0,36.946667
65,2020-04-06,43927.0,34.08,34.733334,33.197334,34.416,34.416,223527010.0,37.789666999999994
66,2020-04-07,43928.0,36.333332,37.666668,35.489334,36.363335,36.363335,268797000.0,41.2273335
67,2020-04-08,43929.0,36.946667,37.14733,35.555332,36.589333,36.589333,189840000.0,47.114666
68,2020-04-09,43930.0,37.472668,38.345333,37.140667,38.2,38.2,204750000.0,48.655334
69,2020-04-13,43934.0,39.344,43.466667,38.702,43.396667,43.396667,337131000.0,49.28066675
70,2020-04-14,43935.0,46.598,49.458668,46.162,47.326,47.326,458647500.0,49.28066675
71,2020-04-15,43936.0,49.466667,50.208668,47.333332,48.655334,48.655334,353655000.0,48.84667
72,2020-04-16,43937.0,47.796,50.63,47.114666,49.680668,49.680668,309868500.0,48.807335
73,2020-04-17,43938.0,51.485332,51.663334,49.844,50.259335,50.259335,196923010.0,47.839332999999996
74,2020-04-20,43941.0,48.84667,51.038,47.480667,49.75733,49.75733,221199010.0,48.343334
75,2020-04-21,43942.0,48.674667,50.222,44.919334,45.781334,45.781334,303136500.0,48.807335
76,2020-04-22,43943.0,46.932,48.933334,45.914,48.807335,48.807335,212482500.0,50.446
77,2020-04-23,43944.0,48.506668,48.933334,46.87533,47.042,47.042,198550500.0,52.12533
78,2020-04-24,43945.0,47.387333,48.715332,46.545334,48.343334,48.343334,198180000.0,52.12533
79,2020-04-27,43948.0,49.174,53.29933,49.0,53.25,53.25,310221000.0,51.518
80,2020-04-28,43949.0,53.042667,53.666668,50.446,51.274666,51.274666,228330000.0,51.518
81,2020-04-29,43950.0,52.678,53.546665,52.210667,53.367332,53.367332,243240000.0,51.214
82,2020-04-30,43951.0,57.01267,57.988,50.9,52.12533,52.12533,427078500.0,51.49
83,2020-05-01,43952.0,50.333332,51.518,45.536,46.754665,46.754665,487977000.0,51.98500025
84,2020-05-04,43955.0,46.733334,50.8,46.533333,50.746,50.746,288556500.0,52.467335
85,2020-05-05,43956.0,52.652668,53.261333,50.812,51.214,51.214,254875500.0,52.918
86,2020-05-06,43957.0,51.766666,52.65333,50.740665,52.172,52.172,166848000.0,53.513334
87,2020-05-07,43958.0,51.814,53.093334,51.49,52.002666,52.002666,172915500.0,53.557335
88,2020-05-08,43959.0,52.918,54.933334,52.467335,54.628,54.628,241297500.0,53.513334
89,2020-05-11,43962.0,52.70067,54.933334,52.333332,54.086,54.086,247794000.0,53.592
90,2020-05-12,43963.0,55.13333,56.219334,53.86667,53.960667,53.960667,238603500.0,53.592
91,2020-05-13,43964.0,54.722,55.066666,50.886665,52.730667,52.730667,285982500.0,53.867332
92,2020-05-14,43965.0,52.0,53.557335,50.933334,53.555332,53.555332,205232990.0,54.344666
93,2020-05-15,43966.0,52.69,53.67,52.43667,53.278,53.278,157776000.0,54.5349995
94,2020-05-18,43969.0,55.185333,55.648,53.592,54.242,54.242,174987010.0,54.56433325
95,2020-05-19,43970.0,54.344666,54.80467,53.738667,53.867332,53.867332,144547500.0,54.682
96,2020-05-20,43971.0,54.7,55.066666,54.12,54.370667,54.370667,109639504.0,54.59133
97,2020-05-21,43972.0,54.4,55.5,53.066666,55.173332,55.173332,183819010.0,54.682
98,2020-05-22,43973.0,54.811333,55.452,54.13333,54.458668,54.458668,149812500.0,54.724
99,2020-05-26,43977.0,55.63333,55.64,54.38067,54.59133,54.59133,121345504.0,55.180668
100,2020-05-27,43978.0,54.724,55.180668,52.333332,54.682,54.682,173242500.0,58.066666
101,2020-05-28,43979.0,54.234,54.983334,53.446,53.72067,53.72067,108834000.0,58.673332
102,2020-05-29,43980.0,53.916668,55.666668,53.614,55.666668,55.666668,176467500.0,58.864
103,2020-06-01,43983.0,57.2,59.933334,56.94,59.873333,59.873333,224092500.0,59.15199975
104,2020-06-02,43984.0,59.646667,60.57733,58.066666,58.770668,58.770668,203484000.0,59.325333
105,2020-06-03,43985.0,59.208,59.862667,58.673332,58.864,58.864,119242496.0,61.595333
106,2020-06-04,43986.0,59.325333,59.716667,57.229332,57.62533,57.62533,133315504.0,63.328
107,2020-06-05,43987.0,58.522667,59.101334,57.746666,59.044,59.044,117178496.0,63.629333
108,2020-06-08,43990.0,61.266666,63.333332,60.61067,63.328,63.328,212620500.0,64.856
109,2020-06-09,43991.0,62.66733,63.629333,61.595333,62.711334,62.711334,170823010.0,65.86533
110,2020-06-10,43992.0,66.125336,68.498665,65.5,68.33667,68.33667,278451000.0,65.847336
111,2020-06-11,43993.0,66.013336,67.930664,64.8,64.856,64.856,238747500.0,66.06
112,2020-06-12,43994.0,65.333336,65.86533,60.84,62.352,62.352,251451010.0,66.298
113,2020-06-15,43997.0,61.186,66.58933,60.566666,66.06,66.06,235458000.0,66.66333
114,2020-06-16,43998.0,67.456665,67.52533,64.15933,65.475334,65.475334,210766500.0,66.72667
115,2020-06-17,43999.0,65.847336,67.0,65.50467,66.11933,66.11933,148362000.0,66.725334
116,2020-06-18,44000.0,66.86667,67.94667,66.298,66.930664,66.930664,146278500.0,66.288
117,2020-06-19,44001.0,67.51867,67.73133,66.08933,66.72667,66.72667,130195504.0,66.267334
118,2020-06-22,44004.0,66.66333,67.25867,66.001335,66.288,66.288,95436000.0,65.732
119,2020-06-23,44005.0,66.592,67.46667,66.267334,66.78533,66.78533,95479504.0,65.732
120,2020-06-24,44006.0,66.274,66.725334,63.542667,64.05666,64.05666,164394000.0,66.333336
121,2020-06-25,44007.0,63.618,65.732,62.476665,65.732,65.732,138817500.0,69.62883500000001
122,2020-06-26,44008.0,66.318665,66.333336,63.658,63.982666,63.982666,132823504.0,73.64099999999999
123,2020-06-29,44011.0,64.60067,67.333336,63.23467,67.29,67.29,135396000.0,80.72900000000001
124,2020-06-30,44012.0,67.1,72.512665,66.91534,71.987335,71.987335,253777500.0,87.42267
125,2020-07-01,44013.0,72.2,75.68867,72.03333,74.642,74.642,199903500.0,91.43867
126,2020-07-02,44014.0,81.432,81.86667,79.04,80.57733,80.57733,258751500.0,92.65733
127,2020-07-06,44018.0,85.11266,91.85267,84.402664,91.43867,91.43867,308548500.0,93.666664
128,2020-07-07,44019.0,93.667336,95.3,89.114,92.65733,92.65733,322345500.0,95.4
129,2020-07-08,44020.0,93.666664,94.484,87.42267,91.05867,91.05867,244669500.0,101.12
130,2020-07-09,44021.0,93.13267,93.904,90.085335,92.952,92.952,175764000.0,101.5633325
131,2020-07-10,44022.0,93.066666,103.26133,91.734,102.97667,102.97667,350064000.0,101.12
132,2020-07-13,44025.0,110.6,119.666,98.074,99.804,99.804,584781000.0,101.267334
133,2020-07-14,44026.0,103.73333,106.0,95.4,101.12,101.12,351271500.0,102.114
134,2020-07-15,44027.0,102.86667,103.333336,97.13333,103.06733,103.06733,245516990.0,103.86667
135,2020-07-16,44028.0,98.47733,102.114,97.73333,100.04266,100.04266,214512000.0,105.00016600000001
136,2020-07-17,44029.0,100.89667,102.50066,99.333336,100.056,100.056,139950000.0,105.00016600000001
137,2020-07-20,44032.0,101.267334,110.0,99.2,109.53333,109.53333,256820990.0,103.86667
138,2020-07-21,44033.0,109.32867,111.666664,103.86667,104.557335,104.557335,241608000.0,100.32683499999999
139,2020-07-22,44034.0,106.6,108.428,104.13333,106.155334,106.155334,212416500.0,99.94067
140,2020-07-23,44035.0,111.93,112.6,98.718,100.87133,100.87133,364927500.0,99.166
141,2020-07-24,44036.0,94.400665,97.666664,91.10267,94.46667,94.46667,290949000.0,99.328834
142,2020-07-27,44039.0,95.666664,103.196,94.2,102.64,102.64,240730500.0,99.2
143,2020-07-28,44040.0,100.26667,104.31333,98.29467,98.43267,98.43267,237130500.0,99.2
144,2020-07-29,44041.0,100.066666,102.32066,99.13333,99.94067,99.94067,141403500.0,99.13333
145,2020-07-30,44042.0,99.2,100.88267,98.066666,99.166,99.166,114315000.0,99.13333
146,2020-07-31,44043.0,101.0,101.136665,94.732,95.384,95.384,183123010.0,99.13333
147,2020-08-03,44046.0,96.613335,100.654,96.292,99.0,99.0,132139504.0,99.10266974999999
148,2020-08-04,44047.0,99.667336,101.82733,97.46667,99.13333,99.13333,126225000.0,97.78349899999999
149,2020-08-05,44048.0,99.53267,99.989334,97.88734,99.001335,99.001335,74217000.0,97.166664
150,2020-08-06,44049.0,99.388664,101.154,98.484,99.305336,99.305336,89884496.0,97.166664
151,2020-08-07,44050.0,99.96933,99.98333,94.334,96.847336,96.847336,133446000.0,100.74599825
152,2020-08-10,44053.0,96.53333,97.166664,92.389336,94.571335,94.571335,112834496.0,107.507334
153,2020-08-11,44054.0,93.066666,94.666664,91.0,91.626,91.626,129387000.0,110.18566725
154,2020-08-12,44055.0,98.0,105.666664,95.666664,103.650665,103.650665,327441000.0,117.18883374999999
155,2020-08-13,44056.0,107.4,110.07867,104.484,108.066666,108.066666,306379500.0,123.804
156,2020-08-14,44057.0,110.99934,111.253334,108.442665,110.04733,110.04733,188664000.0,125.806
157,2020-08-17,44060.0,111.8,123.057335,111.522,122.376,122.376,303634500.0,128.50133
158,2020-08-18,44061.0,126.599335,128.26,123.00733,125.806,125.806,247117500.0,133.45534
159,2020-08-19,44062.0,124.333336,127.4,122.74733,125.23534,125.23534,183079500.0,135.19667
160,2020-08-20,44063.0,124.045334,134.79933,123.804,133.45534,133.45534,309177000.0,136.9213325
161,2020-08-21,44064.0,136.31734,139.69933,135.00333,136.66533,136.66533,322344000.0,141.93333
162,2020-08-24,44067.0,141.752,141.93333,128.50133,134.28,134.28,300953980.0,145.768
163,2020-08-25,44068.0,131.65933,135.19667,131.2,134.88933,134.88933,159883500.0,149.25
164,2020-08-26,44069.0,137.33333,144.4,136.90866,143.54466,143.54466,213591010.0,153.008
165,2020-08-27,44070.0,145.364,153.04,142.83333,149.25,149.25,355395000.0,150.8766675
166,2020-08-28,44071.0,153.008,154.566,145.768,147.56,147.56,301217980.0,148.20334
167,2020-08-31,44074.0,148.20334,166.71333,146.70334,166.10667,166.10667,355123200.0,137.33583249999998
168,2020-09-01,44075.0,167.38,167.49667,156.83667,158.35,158.35,269523300.0,134.27
169,2020-09-02,44076.0,159.66333,159.68,135.04,149.12334,149.12334,288528300.0,124.00667
170,2020-09-03,44077.0,135.74333,143.93333,134.0,135.66667,135.66667,262788300.0,123.78
171,2020-09-04,44078.0,134.27,142.66667,124.00667,139.44,139.44,330965700.0,123.78
172,2020-09-08,44082.0,118.666664,122.91333,109.96,110.07,110.07,346397100.0,126.98333
173,2020-09-09,44083.0,118.86667,123.0,113.83667,122.09333,122.09333,238397410.0,132.99667
174,2020-09-10,44084.0,128.73666,132.99667,120.18667,123.78,123.78,254791810.0,140.4016675
175,2020-09-11,44085.0,127.31333,127.5,120.166664,124.24,124.24,182152500.0,145.52
176,2020-09-14,44088.0,126.98333,140.0,124.433334,139.87334,139.87334,249061790.0,147.25333
177,2020-09-15,44089.0,145.52,153.98,143.56667,149.92,149.92,291894600.0,145.93
178,2020-09-16,44090.0,146.62334,152.59666,145.10333,147.25333,147.25333,216837900.0,142.4325
179,2020-09-17,44091.0,138.53334,145.93,136.0,141.14333,141.14333,230337600.0,141.41
180,2020-09-18,44092.0,149.31334,150.33333,142.93333,147.38333,147.38333,259220400.0,135.69
181,2020-09-21,44095.0,151.04333,151.89333,135.69,149.79666,149.79666,328430400.0,135.78
182,2020-09-22,44096.0,143.2,145.92,139.2,141.41,141.41,238742400.0,135.78
183,2020-09-23,44097.0,135.05333,137.38333,125.293335,126.78667,126.78667,285222600.0,138.66667
184,2020-09-24,44098.0,121.26667,133.16667,117.1,129.26334,129.26334,289683300.0,140.44
185,2020-09-25,44099.0,131.15666,136.24333,130.43333,135.78,135.78,201625500.0,140.8841625
186,2020-09-28,44102.0,141.54,142.69333,138.51666,140.4,140.4,149158800.0,141.83333249999998
187,2020-09-29,44103.0,138.66667,142.83333,137.2,139.69,139.69,150657900.0,141.83333249999998
188,2020-09-30,44104.0,140.44,144.64333,140.15666,143.00333,143.00333,144436800.0,141.26334
189,2020-10-01,44105.0,146.92,149.62666,144.80667,149.38667,149.38667,152224500.0,141.26334
190,2020-10-02,44106.0,140.46333,146.37666,138.33333,138.36333,138.36333,214290000.0,141.89333
191,2020-10-05,44109.0,141.11667,144.54666,139.77667,141.89333,141.89333,134168400.0,143.3
192,2020-10-06,44110.0,141.26334,142.92667,135.35,137.99333,137.99333,147438900.0,144.86333
193,2020-10-07,44111.0,139.95667,143.3,137.95,141.76666,141.76666,129383104.0,147.33333
194,2020-10-08,44112.0,146.14667,146.33333,141.76666,141.97333,141.97333,121263296.0,147.9575025
195,2020-10-09,44113.0,143.37666,144.86333,142.15334,144.66667,144.66667,86777104.0,149.11667
196,2020-10-12,44116.0,147.33333,149.58,146.19333,147.43333,147.43333,116373296.0,149.0758375
197,2020-10-13,44117.0,147.78334,149.63,145.53334,148.88333,148.88333,103391104.0,149.0
198,2020-10-14,44118.0,149.92667,155.3,149.11667,153.76666,153.76666,143639100.0,146.078335
199,2020-10-15,44119.0,150.10333,152.19,147.5,149.62666,149.62666,107017200.0,143.91667
200,2020-10-16,44120.0,151.48,151.98334,146.28334,146.55667,146.55667,98327696.0,141.93
201,2020-10-19,44123.0,148.74667,149.0,142.95667,143.61,143.61,108863400.0,140.9
202,2020-10-20,44124.0,143.91667,143.91667,139.68333,140.64667,140.64667,94968896.0,140.96333
203,2020-10-21,44125.0,140.9,144.31667,140.41667,140.88,140.88,97111504.0,140.21
204,2020-10-22,44126.0,147.30667,148.41,141.50333,141.93,141.93,119979600.0,139.35333
205,2020-10-23,44127.0,140.61333,140.96333,135.79333,140.21,140.21,101151000.0,137.21
206,2020-10-26,44130.0,137.21,141.92,136.66667,140.09334,140.09334,84717600.0,135.86333
207,2020-10-27,44131.0,141.25333,143.5,140.03334,141.56,141.56,68059504.0,135.66
208,2020-10-28,44132.0,138.82666,139.53334,135.33333,135.34,135.34,76354200.0,136.57666
209,2020-10-29,44133.0,136.65334,139.35333,135.48666,136.94333,136.94333,67965904.0,139.0075
210,2020-10-30,44134.0,135.63333,135.86333,126.37,129.34666,129.34666,127533904.0,141.42667
211,2020-11-02,44137.0,131.33333,135.66,130.76666,133.50333,133.50333,87063296.0,142.76666
212,2020-11-03,44138.0,136.57666,142.59,135.56334,141.3,141.3,103055104.0,142.76666
213,2020-11-04,44139.0,143.54,145.13333,139.03334,140.32666,140.32666,96429296.0,141.33333
214,2020-11-05,44140.0,142.76666,146.66667,141.33333,146.03,146.03,85243504.0,140.03
215,2020-11-06,44141.0,145.36667,145.52333,141.42667,143.31667,143.31667,65118000.0,138.35
216,2020-11-09,44144.0,146.5,150.83333,140.33333,140.42,140.42,104499000.0,137.2141675
217,2020-11-10,44145.0,140.03,140.03,132.01,136.78667,136.78667,90852600.0,137.51
218,2020-11-11,44146.0,138.81667,139.56667,136.86,139.04333,139.04333,52073100.0,138.2775
219,2020-11-12,44147.0,138.35,141.0,136.50667,137.25333,137.25333,59565300.0,147.83333
220,2020-11-13,44148.0,136.95,137.51,133.88667,136.16667,136.16667,59313300.0,156.2074975
221,2020-11-16,44151.0,136.31,137.48334,134.69667,136.03,136.03,80515800.0,164.0
222,2020-11-17,44152.0,153.39,154.0,144.33667,147.20334,147.20334,183564900.0,166.42334
223,2020-11-18,44153.0,149.45,165.33333,147.83333,162.21333,162.21333,234132000.0,171.09499999999997
224,2020-11-19,44154.0,164.0,169.53667,162.52333,166.42334,166.42334,187425900.0,181.79
225,2020-11-20,44155.0,165.99667,167.5,163.02,163.20334,163.20334,98735696.0,186.66333
226,2020-11-23,44158.0,167.83333,175.33333,167.26334,173.95,173.95,150780900.0,191.33333
227,2020-11-24,44159.0,180.13333,186.66333,175.4,185.12666,185.12666,160945500.0,191.33333
228,2020-11-25,44160.0,183.35333,191.33333,181.79,191.33333,191.33333,146790590.0,194.92
229,2020-11-27,44162.0,193.72,199.59334,192.81667,195.25333,195.25333,112683296.0,196.020835
230,2020-11-30,44165.0,200.73666,202.6,184.83667,189.2,189.2,189009300.0,197.066665
231,2020-12-01,44166.0,199.19667,199.28334,190.68333,194.92,194.92,120310496.0,199.65666
232,2020-12-02,44167.0,185.48,190.51334,180.40334,189.60667,189.60667,143327100.0,201.49333
233,2020-12-03,44168.0,196.67334,199.65666,194.14333,197.79333,197.79333,127656000.0,206.16667
234,2020-12-04,44169.0,197.00333,199.68,195.16667,199.68,199.68,88203904.0,208.0
235,2020-12-07,44172.0,201.64,216.26334,201.01666,213.92,213.92,168929100.0,208.0
236,2020-12-08,44173.0,208.50333,217.09334,206.16667,216.62666,216.62666,192795010.0,208.0
237,2020-12-09,44174.0,217.89667,218.10667,196.0,201.49333,201.49333,213873600.0,207.93333
238,2020-12-10,44175.0,191.45667,209.25,188.78,209.02333,209.02333,201249600.0,209.315
239,2020-12-11,44176.0,205.00333,208.0,198.93333,203.33,203.33,139424990.0,211.08333
240,2020-12-14,44179.0,206.33333,214.25,203.4,213.27667,213.27667,156121790.0,214.42667
241,2020-12-15,44180.0,214.42667,215.63333,207.93333,211.08333,211.08333,135214500.0,215.35667
242,2020-12-16,44181.0,209.41,210.83333,201.66667,207.59,207.59,126287400.0,216.0
243,2020-12-17,44182.0,209.39667,219.60667,206.5,218.63333,218.63333,168810300.0,216.62
244,2020-12-18,44183.0,222.96666,231.66667,209.51334,231.66667,231.66667,666378600.0,216.62666
245,2020-12-21,44186.0,222.08,222.83333,215.35667,216.62,216.62,174135900.0,217.6541675
246,2020-12-22,44187.0,216.0,216.62666,204.74333,213.44667,213.44667,155148000.0,220.9908325
247,2020-12-23,44188.0,210.73334,217.16667,207.52333,215.32666,215.32666,99519000.0,223.3
248,2020-12-24,44189.0,214.33,222.03,213.66667,220.59,220.59,68596800.0,227.6450025
249,2020-12-28,44193.0,224.83667,227.13333,220.26666,221.23,221.23,96835800.0,234.625
250,2020-12-29,44194.0,220.33333,223.3,218.33333,221.99667,221.99667,68732400.0,239.82
251,2020-12-30,44195.0,224.0,232.2,222.78667,231.59334,231.59334,128538000.0,245.03667
252,2020-12-31,44196.0,233.33,239.57333,230.37334,235.22333,235.22333,148949700.0,252.83
253,2021-01-04,44200.0,239.82,248.16333,239.06334,243.25667,243.25667,145914590.0,265.488335
254,2021-01-05,44201.0,241.22,246.94667,239.73334,245.03667,245.03667,96735600.0,275.78
255,2021-01-06,44202.0,252.83,258.0,249.7,251.99333,251.99333,134100000.0,281.3150025
256,2021-01-07,44203.0,259.21,272.33,258.4,272.01334,272.01334,154496700.0,283.13333
257,2021-01-08,44204.0,285.33334,294.83,279.46332,293.34,293.34,225166500.0,281.66666
258,2021-01-11,44207.0,283.13333,284.81,267.87332,270.39667,270.39667,177904800.0,281.51666
259,2021-01-12,44208.0,277.0,289.33334,275.78,283.14667,283.14667,138812100.0,282.511665
260,2021-01-13,44209.0,284.25333,286.82333,277.33334,284.80334,284.80334,99937504.0,281.66666
261,2021-01-14,44210.0,281.13,287.66666,279.58334,281.66666,281.66666,93798896.0,281.66333
262,2021-01-15,44211.0,284.0,286.63333,273.03333,275.38666,275.38666,116332800.0,282.66666
263,2021-01-19,44215.0,279.26666,283.33334,277.66666,281.51666,281.51666,76101000.0,285.0
264,2021-01-20,44216.0,286.24667,286.5,279.09332,283.48334,283.48334,76997696.0,286.22
265,2021-01-21,44217.0,285.0,285.24,280.47333,281.66333,281.66333,61563300.0,286.22
266,2021-01-22,44218.0,278.10333,282.66666,276.20667,282.21332,282.21332,60199500.0,286.22
267,2021-01-25,44221.0,285.0,300.13333,279.60666,293.6,293.6,123520200.0,280.66666
268,2021-01-26,44222.0,297.12668,298.63333,290.53333,294.36334,294.36334,69394800.0,280.66666
269,2021-01-27,44223.0,290.11667,297.16666,286.22,288.05334,288.05334,82002000.0,280.66666
270,2021-01-28,44224.0,273.33334,282.66666,267.0,278.47665,278.47665,79134000.0,281.56
271,2021-01-29,44225.0,276.66666,280.80334,260.03333,264.51,264.51,104972400.0,283.4141625
272,2021-02-01,44228.0,271.43,280.66666,265.18668,279.93668,279.93668,76174200.0,285.0
273,2021-02-02,44229.0,281.56,293.5,280.73334,290.93,290.93,73038600.0,284.91666
274,2021-02-03,44230.0,292.34,292.69333,284.35333,284.89667,284.89667,55030500.0,283.4141625
275,2021-02-04,44231.0,285.0,285.5,277.80667,283.33,283.33,47438100.0,281.66666
276,2021-02-05,44232.0,281.66666,288.25665,279.65668,284.07666,284.07666,55699800.0,276.62668
277,2021-02-08,44235.0,289.89,292.59,284.91666,287.80667,287.80667,60485100.0,272.04
278,2021-02-09,44236.0,285.04,286.6,280.58334,283.15332,283.15332,45473100.0,268.3366675
279,2021-02-10,44237.0,281.21332,281.60666,266.67334,268.27335,268.27335,108648304.0,266.61334
280,2021-02-11,44238.0,270.81332,276.62668,267.24335,270.55334,270.55334,64868400.0,264.89667
281,2021-02-12,44239.0,267.08667,272.44333,261.77667,272.04,272.04,71304896.0,261.60333
282,2021-02-16,44243.0,272.66666,273.66666,264.14667,265.40668,265.40668,59406900.0,259.12332
283,2021-02-17,44244.0,259.69666,266.61334,254.00333,266.05,266.05,77989504.0,248.33333
284,2021-02-18,44245.0,260.3,264.89667,258.75665,262.46,262.46,53871300.0,241.0866675
285,2021-02-19,44246.0,265.0,265.59668,259.12332,260.43332,260.43332,56874900.0,235.56667
286,2021-02-22,44249.0,254.21333,256.16666,236.73334,238.16667,238.16667,111809104.0,233.33333
287,2021-02-23,44250.0,220.71,237.87,206.33333,232.94667,232.94667,199820700.0,234.38250250000002
